City,State,Type,Year,CrimePerCapita,Gini,HSPerc
Arvada,Colorado,Cities,2007,0.475298725,0.376,0.8984
Aurora,Colorado,Cities,2007,0.162537668,0.414,0.8237
Boulder,Colorado,Cities,2007,1.098333828,0.557,0.9684
Centennial,Colorado,Cities,2007,0.409223907,0.36,0.9653
Colorado Springs,Colorado,Cities,2007,0.187109743,0.428,0.8993
Denver,Colorado,Cities,2007,0.418565471,0.514,0.8219
Fort Collins,Colorado,Cities,2007,0.610990186,0.467,0.9489
Greeley,Colorado,Cities,2007,0.330735224,0.467,0.8224
Lakewood,Colorado,Cities,2007,0.286929638,0.41,0.8916
Thornton,Colorado,Cities,2007,0.088269823,0.339,0.8576
,Connecticut,State,2007,0.362617919,0.481,0.879
Bridgeport,Connecticut,Cities,2007,0.145290763,0.442,0.7306
Hartford,Connecticut,Cities,2007,0.160567768,0.509,0.6986
New Britain,Connecticut,Cities,2007,0.141582897,0.401,0.7588
New Haven,Connecticut,Cities,2007,0.16124611,0.462,0.8351
Norwalk,Connecticut,Cities,2007,0.355690454,0.482,0.8522
Stamford,Connecticut,Cities,2007,0.167350013,0.526,0.8614
,Delaware,State,2007,0.566628583,0.435,0.8657
Wilmington,Delaware,Cities,2007,0.137283435,0.541,0.8129
,District Of Columbia,State,2007,0.696932816,0.542,0.857
Washington,District Of Columbia,Cities,2007,0.62893937,0.542,0.857
,Florida,State,2007,0.090952709,0.469,0.8435
Boca Raton,Florida,Cities,2007,0.230234379,0.521,0.9208
Cape Coral,Florida,Cities,2007,0.31262505,0.384,0.9018
Coral Springs,Florida,Cities,2007,0.076157402,0.4,0.9229
Fort Lauderdale,Florida,Cities,2007,0.212771616,0.527,0.8204
Gainesville,Florida,Cities,2007,0.554072898,0.535,0.9057
Jacksonville,Florida,Cities,2007,0.012541544,0.438,0.8632
Lakeland,Florida,Cities,2007,0.109879243,0.465,0.848
Largo,Florida,Cities,2007,0.135521555,0.375,0.871
Melbourne,Florida,Cities,2007,1.158629213,0.43,0.8758
Miami Beach,Florida,Cities,2007,0.576422033,0.585,0.8259
Miramar,Florida,Cities,2007,0.175393979,0.35,0.8747
Palm Bay,Florida,Cities,2007,0.099338406,0.399,0.8716
Port St. Lucie,Florida,Cities,2007,0.194759667,0.377,0.8197
Tampa,Florida,Cities,2007,0.385505012,0.54,0.8309
,Georgia,State,2007,0.013620053,0.464,0.8227
Atlanta,Georgia,Cities,2007,0.140762935,0.574,0.8715
,Idaho,State,2007,0.253434369,0.436,0.8763
Nampa,Idaho,Cities,2007,0.497531002,0.368,0.85
,Illinois,State,2007,0.129935325,0.466,0.8551
Aurora,Illinois,Cities,2007,0.686797463,0.414,0.7998
Bloomington,Illinois,Cities,2007,0.836003901,0.448,0.9351
Chicago,Illinois,Cities,2007,0.130999698,0.514,0.7861
Decatur,Illinois,Cities,2007,1.178272652,0.461,0.8377
Elgin,Illinois,Cities,2007,0.097125097,0.382,0.7654
Evanston,Illinois,Cities,2007,0.396060518,0.516,0.9416
Naperville,Illinois,Cities,2007,0.206992196,0.425,0.9588
Palatine,Illinois,Cities,2007,0.29607698,0.418,0.9127
Peoria,Illinois,Cities,2007,0.530330484,0.502,0.8676
Rockford,Illinois,Cities,2007,1.091752134,0.489,0.8015
Schaumburg,Illinois,Cities,2007,0.276548673,0.395,0.9171
Skokie,Illinois,Cities,2007,0.744623816,0.423,0.9121
Springfield,Illinois,Cities,2007,1.450697615,0.489,0.8928
,Indiana,State,2007,0.063038894,0.429,0.8521
Evansville,Indiana,Cities,2007,0.173935731,0.444,0.83
Fishers,Indiana,Cities,2007,0.453864658,0.356,0.9674
Fort Wayne,Indiana,Cities,2007,0.080507843,0.417,0.8584
,Iowa,State,2007,0.090360055,0.426,0.8943
Davenport,Iowa,Cities,2007,0.200740733,0.456,0.8746
Des Moines,Iowa,Cities,2007,0.103654871,0.444,0.8459
Sioux City,Iowa,Cities,2007,0.120566179,0.419,0.8347
,Kansas,State,2007,0.396254031,0.444,0.8849
Lawrence,Kansas,Cities,2007,0.33317045,0.531,0.9612
Wichita,Kansas,Cities,2007,0.697751009,0.463,0.8533
,Kentucky,State,2007,0.113168205,0.465,0.8022
Lexington,Kentucky,Cities,2007,0.256584132,0.48,0.8735
,Louisiana,State,2007,0.072207144,0.478,0.7969
New Orleans,Louisiana,Cities,2007,0.181312156,0.543,0.8115
,Maine,State,2007,0.546611125,0.44,0.8899
,Maryland,State,2007,0.266982584,0.442,0.8718
Baltimore,Maryland,Cities,2007,0.128156453,0.496,0.7589
,Massachusetts,State,2007,0.547307611,0.467,0.8822
Boston,Massachusetts,Cities,2007,2.770948966,0.533,0.8392
Brockton,Massachusetts,Cities,2007,0.637077936,0.401,0.8582
Cambridge,Massachusetts,Cities,2007,0.988523245,0.519,0.9538
Lowell,Massachusetts,Cities,2007,0.291494199,0.427,0.7797
Lynn,Massachusetts,Cities,2007,0.113873168,0.447,0.773
New Bedford,Massachusetts,Cities,2007,0.433026967,0.496,0.6248
Newton,Massachusetts,Cities,2007,0.362621025,0.496,0.9706
Quincy,Massachusetts,Cities,2007,0.656584448,0.417,0.8858
Somerville,Massachusetts,Cities,2007,0.134850855,0.403,0.8864
Springfield,Massachusetts,Cities,2007,0.132385453,0.47,0.7574
,Michigan,State,2007,0.623521742,0.448,0.8714
Ann Arbor,Michigan,Cities,2007,1.415791383,0.495,0.978
Dearborn,Michigan,Cities,2007,2.070889829,0.438,0.8026
Detroit,Michigan,Cities,2007,0.557510067,0.488,0.7501
Farmington Hills,Michigan,Cities,2007,0.377477194,0.457,0.9406
Flint,Michigan,Cities,2007,2.930428187,0.454,0.7823
Grand Rapids,Michigan,Cities,2007,0.623778434,0.467,0.7997
Kalamazoo,Michigan,Cities,2007,0.139934511,0.494,0.9106
Lansing,Michigan,Cities,2007,0.79195375,0.437,0.8399
Livonia,Michigan,Cities,2007,0.415536926,0.373,0.9273
Pontiac,Michigan,Cities,2007,0.298244829,0.461,0.7329
Sterling Heights,Michigan,Cities,2007,0.155575435,0.369,0.867
Troy,Michigan,Cities,2007,0.369776901,0.402,0.9332
Warren,Michigan,Cities,2007,1.11872674,0.376,0.8444
Westland,Michigan,Cities,2007,0.711802878,0.38,0.859
Wyoming,Michigan,Cities,2007,0.14236294,0.349,0.8318
,Minnesota,State,2007,0.30206127,0.436,0.9043
Bloomington,Minnesota,Cities,2007,0.373980902,0.403,0.9317
Brooklyn Park,Minnesota,Cities,2007,1.568918302,0.374,0.892
Minneapolis,Minnesota,Cities,2007,1.212153863,0.503,0.8676
Plymouth,Minnesota,Cities,2007,0.141368732,0.435,0.9616
Rochester,Minnesota,Cities,2007,0.305228565,0.433,0.9348
St. Cloud,Minnesota,Cities,2007,1.040273443,0.455,0.9236
St. Paul,Minnesota,Cities,2007,0.588967172,0.455,0.8741
,Missouri,State,2007,0.193929826,0.45,0.8528
Independence,Missouri,Cities,2007,1.010295833,0.409,0.8616
Kansas City,Missouri,Cities,2007,0.089340555,0.471,0.8547
Lee'S Summit,Missouri,Cities,2007,0.837741449,0.368,0.9563
O'Fallon,Missouri,Cities,2007,0.130647226,0.33,0.9264
Springfield,Missouri,Cities,2007,0.930306735,0.484,0.8829
St. Louis,Missouri,Cities,2007,0.603106862,0.469,0.7935
,Montana,State,2007,0.219238491,0.443,0.8948
Billings,Montana,Cities,2007,0.098675771,0.441,0.8979
Missoula,Montana,Cities,2007,0.922551778,0.503,0.9306
,Nebraska,State,2007,0.24794725,0.429,0.8926
Lincoln,Nebraska,Cities,2007,0.904445349,0.431,0.9264
Omaha,Nebraska,Cities,2007,0.162108335,0.452,0.866
,Nevada,State,2007,0.245577462,0.437,0.8289
North Las Vegas,Nevada,Cities,2007,0.094598877,0.364,0.7634
Reno,Nevada,Cities,2007,0.140057984,0.459,0.8374
,New Hampshire,State,2007,0.326790432,0.417,0.9019
Nashua,New Hampshire,Cities,2007,0.343969639,0.399,0.9173
,New Jersey,State,2007,0.861163815,0.464,0.868
Camden,New Jersey,Cities,2007,0.126635177,0.472,0.5711
Clifton,New Jersey,Cities,2007,0.378534567,0.429,0.8344
East Orange,New Jersey,Cities,2007,0.149367429,0.484,0.7412
Elizabeth,New Jersey,Cities,2007,0.238813574,0.413,0.7547
Jersey City,New Jersey,Cities,2007,0.623135785,0.504,0.8327
Newark,New Jersey,Cities,2007,0.035694144,0.467,0.6523
Passaic,New Jersey,Cities,2007,0.738847103,0.514,0.7476
Trenton,New Jersey,Cities,2007,0.239374753,0.453,0.6942
Union City,New Jersey,Cities,2007,0.471349789,0.427,0.6609
,New Mexico,State,2007,0.071069056,0.459,0.8177
Albuquerque,New Mexico,Cities,2007,0.214373134,0.445,0.8552
,New York,State,2007,0.255470475,0.5,0.8414
New Rochelle,New York,Cities,2007,0.135864027,0.531,0.8318
New York,New York,Cities,2007,0.358872222,0.538,0.7903
Rochester,New York,Cities,2007,0.72573856,0.463,0.7739
,North Carolina,State,2007,0.082772029,0.465,0.8288
Cary,North Carolina,Cities,2007,0.087549575,0.419,0.9302
Durham,North Carolina,Cities,2007,0.235990428,0.478,0.8544
High Point,North Carolina,Cities,2007,0.201415954,0.478,0.8244
Raleigh,North Carolina,Cities,2007,0.163434299,0.47,0.9065
,North Dakota,State,2007,0.218847456,0.44,0.8925
Fargo,North Dakota,Cities,2007,0.11111358,0.494,0.9469
,Ohio,State,2007,0.272087083,0.448,0.8674
Akron,Ohio,Cities,2007,0.527069827,0.457,0.8474
Cincinnati,Ohio,Cities,2007,0.210597254,0.532,0.8311
Cleveland,Ohio,Cities,2007,0.409195068,0.464,0.7397
Columbus,Ohio,Cities,2007,1.277206884,0.435,0.8638
Dayton,Ohio,Cities,2007,0.192893793,0.47,0.8074
Parma,Ohio,Cities,2007,0.252365931,0.372,0.8777
Youngstown,Ohio,Cities,2007,0.368003337,0.421,0.8052
,Oklahoma,State,2007,0.082934419,0.463,0.8433
Broken Arrow,Oklahoma,Cities,2007,0.111778053,0.382,0.9171
Edmond,Oklahoma,Cities,2007,0.12840432,0.486,0.959
Norman,Oklahoma,Cities,2007,0.192824982,0.454,0.9344
,Oregon,State,2007,0.453641204,0.442,0.8757
Beaverton,Oregon,Cities,2007,1.096683629,0.417,0.9121
Bend,Oregon,Cities,2007,0.266010507,0.419,0.9517
Medford,Oregon,Cities,2007,0.416846142,0.422,0.8755
Portland,Oregon,Cities,2007,1.170714303,0.466,0.8996
Salem,Oregon,Cities,2007,0.517852982,0.417,0.8547
,Pennsylvania,State,2007,0.066758939,0.46,0.8676
Philadelphia,Pennsylvania,Cities,2007,0.195049504,0.493,0.8019
Pittsburgh,Pennsylvania,Cities,2007,0.288296138,0.516,0.8793
,Rhode Island,State,2007,0.444304956,0.457,0.8385
Pawtucket,Rhode Island,Cities,2007,0.138276248,0.432,0.7782
Providence,Rhode Island,Cities,2007,2.360133319,0.545,0.7922
Warwick,Rhode Island,Cities,2007,0.117454985,0.384,0.8974
,South Carolina,State,2007,0.288131544,0.459,0.8202
,South Dakota,State,2007,0.464699189,0.423,0.8723
Sioux Falls,South Dakota,Cities,2007,1.448425699,0.43,0.8741
,Tennessee,State,2007,0.388193777,0.471,0.815
Chattanooga,Tennessee,Cities,2007,0.32249118,0.493,0.8154
Clarksville,Tennessee,Cities,2007,0.349094971,0.417,0.9089
Knoxville,Tennessee,Cities,2007,0.545497193,0.469,0.8497
Memphis,Tennessee,Cities,2007,1.284993665,0.522,0.805
Murfreesboro,Tennessee,Cities,2007,0.103880994,0.452,0.9217
Nashville,Tennessee,Cities,2007,0.212702222,0.468,0.8428
,Texas,State,2007,0.101236677,0.473,0.792
Allen,Texas,Cities,2007,0.127177922,0.337,0.9225
Arlington,Texas,Cities,2007,0.161258678,0.42,0.8371
Austin,Texas,Cities,2007,0.083703372,0.484,0.8301
Bryan,Texas,Cities,2007,0.148183273,0.462,0.8031
Carrollton,Texas,Cities,2007,0.405436087,0.4,0.85
Corpus Christi,Texas,Cities,2007,0.558604606,0.468,0.7926
Dallas,Texas,Cities,2007,0.185617995,0.536,0.6964
Denton,Texas,Cities,2007,0.087768572,0.496,0.8662
El Paso,Texas,Cities,2007,0.064932008,0.485,0.7458
Fort Worth,Texas,Cities,2007,0.283289076,0.442,0.7854
Frisco,Texas,Cities,2007,0.110285198,0.363,0.9479
Garland,Texas,Cities,2007,0.595685405,0.406,0.7229
Houston,Texas,Cities,2007,0.165933486,0.53,0.7328
Longview,Texas,Cities,2007,1.428515772,0.43,0.859
Midland,Texas,Cities,2007,0.290928839,0.517,0.7889
Missouri City,Texas,Cities,2007,0.129590752,0.342,0.9183
Plano,Texas,Cities,2007,0.19247722,0.441,0.9178
Round Rock,Texas,Cities,2007,0.204651734,0.356,0.8667
San Antonio,Texas,Cities,2007,0.167061286,0.461,0.8004
Tyler,Texas,Cities,2007,0.104606887,0.533,0.8362
Waco,Texas,Cities,2007,0.163246649,0.511,0.7813
Wichita Falls,Texas,Cities,2007,0.101299675,0.483,0.8277
,Utah,State,2007,0.207913568,0.409,0.8969
Provo,Utah,Cities,2007,0.173514714,0.466,0.9538
Salt Lake City,Utah,Cities,2007,0.05603842,0.474,0.8283
Sandy,Utah,Cities,2007,0.105290866,0.365,0.9419
St. George,Utah,Cities,2007,0.141685204,0.377,0.9084
,Vermont,State,2007,0.338025993,0.428,0.9022
,Virginia,State,2007,0.418822859,0.456,0.8598
Alexandria,Virginia,Cities,2007,0.362813108,0.459,0.9092
Chesapeake,Virginia,Cities,2007,0.224121779,0.395,0.8814
Hampton,Virginia,Cities,2007,0.415253651,0.397,0.876
Lynchburg,Virginia,Cities,2007,0.736030148,0.524,0.8728
Newport News,Virginia,Cities,2007,0.506899465,0.401,0.8706
Norfolk,Virginia,Cities,2007,1.711254349,0.461,0.8544
Portsmouth,Virginia,Cities,2007,0.78985822,0.411,0.8059
Richmond,Virginia,Cities,2007,0.625700654,0.527,0.8077
Roanoke,Virginia,Cities,2007,0.770127841,0.45,0.8048
Suffolk,Virginia,Cities,2007,0.597864428,0.408,0.8236
Virginia Beach,Virginia,Cities,2007,0.550530689,0.393,0.9187
,Washington,State,2007,0.301464468,0.444,0.8853
Everett,Washington,Cities,2007,0.303505488,0.433,0.8707
Federal Way,Washington,Cities,2007,0.119010782,0.403,0.8851
Kent,Washington,Cities,2007,0.357444983,0.419,0.831
Seattle,Washington,Cities,2007,0.478535953,0.49,0.9096
Spokane,Washington,Cities,2007,1.160022595,0.466,0.9106
Spokane Valley,Washington,Cities,2007,0.119149747,0.409,0.8765
Tacoma,Washington,Cities,2007,0.863342966,0.462,0.8526
Vancouver,Washington,Cities,2007,0.496610632,0.439,0.8778
Yakima,Washington,Cities,2007,0.723318586,0.5,0.7172
,West Virginia,State,2007,0.242820917,0.454,0.8137
,Wisconsin,State,2007,0.123178212,0.428,0.8873
Appleton,Wisconsin,Cities,2007,0.285026151,0.439,0.9004
Madison,Wisconsin,Cities,2007,0.044371478,0.44,0.939
Milwaukee,Wisconsin,Cities,2007,0.453801284,0.431,0.7992
Waukesha,Wisconsin,Cities,2007,0.14670931,0.408,0.9172
,Wyoming,State,2007,0.401660195,0.437,0.9042
,Alabama,State,2006,0.002178535,0.472,0.7998
,Alaska,State,2006,0.088567422,0.417,0.8822
Anchorage,Alaska,Cities,2006,0.216066721,0.429,0.8986
,Arizona,State,2006,0.181650421,0.454,0.8297
Chandler,Arizona,Cities,2006,0.286980514,0.379,0.8969
Gilbert,Arizona,Cities,2006,0.166076174,0.361,0.9344
Glendale,Arizona,Cities,2006,0.201136825,0.455,0.7982
Mesa,Arizona,Cities,2006,0.065259242,0.415,0.8234
Peoria,Arizona,Cities,2006,0.139389335,0.401,0.873
Phoenix,Arizona,Cities,2006,0.303141535,0.461,0.7745
Tempe,Arizona,Cities,2006,0.358630748,0.467,0.8944
Tucson,Arizona,Cities,2006,0.149467894,0.438,0.8302
Yuma,Arizona,Cities,2006,0.113733295,0.422,0.7597
,Arkansas,State,2006,0.388023115,0.46,0.8097
Fayetteville,Arkansas,Cities,2006,0.29666548,0.46,0.9038
Fort Smith,Arkansas,Cities,2006,0.359617367,0.477,0.7686
,California,State,2006,0.290483784,0.466,0.8025
Alameda,California,Cities,2006,0.140425771,0.438,0.9155
Anaheim,California,Cities,2006,0.209085044,0.439,0.7521
Antioch,California,Cities,2006,0.098486266,0.38,0.8502
Bakersfield,California,Cities,2006,0.268278124,0.445,0.8164
Baldwin Park,California,Cities,2006,0,0.407,0.6203
Bellflower,California,Cities,2006,0.132904495,0.392,0.7166
Berkeley,California,Cities,2006,0.983758153,0.512,0.9474
Burbank,California,Cities,2006,0.19039278,0.43,0.8783
Carson,California,Cities,2006,0.316452358,0.403,0.7908
Chico,California,Cities,2006,0.277507978,0.451,0.9261
Chino,California,Cities,2006,0.894260127,0.367,0.7691
Chino Hills,California,Cities,2006,0.1308832,0.329,0.8986
Chula Vista,California,Cities,2006,0.094165062,0.397,0.8226
Clovis,California,Cities,2006,0.22907933,0.407,0.8784
Compton,California,Cities,2006,0.10360547,0.418,0.6212
Concord,California,Cities,2006,0.241231244,0.403,0.817
Corona,California,Cities,2006,0.39805748,0.384,0.7958
Costa Mesa,California,Cities,2006,0.270711701,0.421,0.8677
Daly City,California,Cities,2006,0,0.356,0.8868
El Cajon,California,Cities,2006,0.214316331,0.437,0.7871
El Monte,California,Cities,2006,0.404478385,0.433,0.5828
Escondido,California,Cities,2006,0.147827308,0.424,0.7501
Fairfield,California,Cities,2006,0.37944544,0.393,0.8499
Folsom,California,Cities,2006,0.604211353,0.392,0.9034
Fontana,California,Cities,2006,0,0.374,0.7144
Fremont,California,Cities,2006,0.049438136,0.375,0.9229
Fresno,California,Cities,2006,0.128957657,0.471,0.7514
Fullerton,California,Cities,2006,0.298545338,0.439,0.8599
Garden Grove,California,Cities,2006,0.298380985,0.423,0.6999
Glendale,California,Cities,2006,0.247687834,0.476,0.8345
Hemet,California,Cities,2006,1.310501485,0.426,0.7313
Huntington Beach,California,Cities,2006,0.458696893,0.427,0.9173
Irvine,California,Cities,2006,0.212162198,0.445,0.9685
Lake Forest,California,Cities,2006,0.129701686,0.33,0.9105
Lakewood,California,Cities,2006,0.369494531,0.345,0.8855
Lancaster,California,Cities,2006,0.591545338,0.447,0.7516
Livermore,California,Cities,2006,0.252796562,0.388,0.9157
Long Beach,California,Cities,2006,0.439070592,0.46,0.782
Los Angeles,California,Cities,2006,0.440783564,0.514,0.7344
Mission Viejo,California,Cities,2006,0.208687668,0.372,0.9444
Modesto,California,Cities,2006,0.383004189,0.441,0.7841
Moreno Valley,California,Cities,2006,0.11112778,0.393,0.7682
Mountain View,California,Cities,2006,0.143061516,0.437,0.8861
Newport Beach,California,Cities,2006,0.248283739,0.54,0.9693
Norwalk,California,Cities,2006,0.468221787,0.358,0.7335
Oakland,California,Cities,2006,0.025073088,0.5,0.7589
Oceanside,California,Cities,2006,0.357986683,0.402,0.8373
Ontario,California,Cities,2006,0.114788158,0.38,0.7375
Orange,California,Cities,2006,0.367201557,0.433,0.7934
Palmdale,California,Cities,2006,0.368237322,0.4,0.7298
Pasadena,California,Cities,2006,0.551629029,0.508,0.839
Pleasanton,California,Cities,2006,0.150276509,0.378,0.9536
Pomona,California,Cities,2006,0.386667698,0.391,0.6349
Redding,California,Cities,2006,0.995046878,0.467,0.9078
Redondo Beach,California,Cities,2006,0.148310741,0.408,0.969
Redwood City,California,Cities,2006,0.135552784,0.461,0.8181
Rialto,California,Cities,2006,0.099592666,0.393,0.653
Richmond,California,Cities,2006,0.096987566,0.409,0.7908
Riverside,California,Cities,2006,0.649133236,0.419,0.785
Roseville,California,Cities,2006,0,0.397,0.9225
Sacramento,California,Cities,2006,0.673105317,0.435,0.8066
San Bernardino,California,Cities,2006,0.099831285,0.413,0.6474
San Diego,California,Cities,2006,0.347318974,0.456,0.8674
San Francisco,California,Cities,2006,1.11247378,0.497,0.8526
San Jose,California,Cities,2006,0.26071427,0.433,0.8238
San Leandro,California,Cities,2006,0.126771634,0.413,0.8637
San Marcos,California,Cities,2006,0.404590756,0.429,0.7959
San Mateo,California,Cities,2006,1.088127441,0.442,0.8824
Santa Ana,California,Cities,2006,0.058235522,0.388,0.5295
Santa Barbara,California,Cities,2006,0.346128552,0.492,0.8429
Santa Clara,California,Cities,2006,0,0.393,0.9095
Santa Clarita,California,Cities,2006,0.471231327,0.391,0.8552
Santa Monica,California,Cities,2006,0.225756567,0.553,0.9433
Santa Rosa,California,Cities,2006,0.258837689,0.438,0.8386
Simi Valley,California,Cities,2006,0.334012492,0.362,0.8943
Stockton,California,Cities,2006,0.138164485,0.429,0.7534
Temecula,California,Cities,2006,0.577553944,0.372,0.9262
Turlock,California,Cities,2006,0.14646006,0.417,0.7957
Union City,California,Cities,2006,0.573074113,0.39,0.8363
Upland,California,Cities,2006,0.134676507,0.432,0.883
Vacaville,California,Cities,2006,0.426339238,0.38,0.8394
Visalia,California,Cities,2006,0.456004669,0.451,0.828
Vista,California,Cities,2006,0.109629889,0.383,0.7429
West Covina,California,Cities,2006,0.366437948,0.356,0.8481
Westminster,California,Cities,2006,0.332119253,0.395,0.7767
,Colorado,State,2006,0.253868452,0.45,0.8709
Arvada,Colorado,Cities,2006,0.283200544,0.396,0.9153
Aurora,Colorado,Cities,2006,0.198114609,0.408,0.8031
Boulder,Colorado,Cities,2006,0.428183005,0.522,0.9443
Centennial,Colorado,Cities,2006,1.698301698,0.379,0.9609
Colorado Springs,Colorado,Cities,2006,0.504236917,0.425,0.9036
Denver,Colorado,Cities,2006,0.175912325,0.502,0.8155
Fort Collins,Colorado,Cities,2006,0.38330037,0.473,0.9331
Greeley,Colorado,Cities,2006,0.448169229,0.462,0.8009
Lakewood,Colorado,Cities,2006,0.279074311,0.421,0.8572
Thornton,Colorado,Cities,2006,0.093308824,0.381,0.8242
Westminster,Colorado,Cities,2006,0.186791942,0.407,0.8875
